image_name,image_path,retrieved_captions,retrieved_scores,retrieved_image_names,hit@1,hit@5,hit@10,raw_phi,answer_phi,raw_llava,answer_llava
3052440932.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/3052440932.jpg,"[' A blindfolded man sits on his knees while in front of a bride and a groom with a garter on his leg .', ' Man removing garter during wedding', ' Two females kneeling and a man sting in a chair looking toward a man in robes on an altar .', ' A man falls to his knees as he entertains the guest .', ' A good-natured stunt is pulled on the blindfolded groom , as his new wife watches , amused .']","[0.3663370907306671, 0.3262060880661011, 0.3258545398712158, 0.3249392509460449, 0.3243069648742676]","['3052440932.jpg', '233327292.jpg', '7996627802.jpg', '3971415488.jpg', '3052440932.jpg']",1,1,1,A man is removing a garter from a groom's leg during a wedding ceremony.,A man is removing a garter from a groom's leg during a wedding ceremony.,A man kneeling in front of a bride and groom.,A man kneeling in front of a bride and groom.
2900242501.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/2900242501.jpg,"[' A person in a yellow top and green shorts stands in a field by a soccer goal .', ' A soccer field where the goalie who is wearing a green jersey has just caught the ball .', ' Guy getting ready to kick the ball .', ' A goalie in a yellow field is protecting the goal .', ' A soccer player gets ready for a corner kick .']","[0.3444371819496155, 0.3169865310192108, 0.31640756130218506, 0.31502655148506165, 0.31232815980911255]","['2900242501.jpg', '7309432042.jpg', '450703803.jpg', '2900242501.jpg', '4242015151.jpg']",1,1,1,A soccer player in a yellow top and green shorts stands in a field by a soccer goal.,A soccer player in a yellow top and green shorts stands in a field by a soccer goal.,A soccer player in a yellow shirt and green shorts is standing in front of a goal.,A soccer player in a yellow shirt and green shorts is standing in front of a goal.
109544260.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/109544260.jpg,"[' One young boy is sitting outside on a cool day blowing bubbles .', ' A young jean-clad boy is sitting on brown grass blowing bubbles out of a red container .', ' Young boy sitting down outside and blowing bubbles .', ' A boy blowing bubbles outside .', ' A boy has blown four bubbles on the lawn .']","[0.4006884694099426, 0.3870809078216553, 0.38352227210998535, 0.3679962158203125, 0.36320775747299194]","['109544260.jpg', '109544260.jpg', '109544260.jpg', '4376136908.jpg', '109544260.jpg']",1,1,1,A young boy is sitting outside on a cool day blowing bubbles.,A young boy is sitting outside on a cool day blowing bubbles.,A young boy is sitting outside on a cool day blowing bubbles.,A young boy is sitting outside on a cool day blowing bubbles.
2360310311.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/2360310311.jpg,"[' Men unlocking a gate for a train .', ' A man is closing a gate with a train in the distance .', ' Man standing in front on automated turn stile .', ' A man is moving a gate that impedes the progress of an oncoming train .', ' One soldier is hopping over a 6 foot gate to join two other soldiers , one of which has his gun aiming back over the gate .']","[0.35360297560691833, 0.34199684858322144, 0.33767518401145935, 0.3274291157722473, 0.3237346410751343]","['2360310311.jpg', '2360310311.jpg', '4484802872.jpg', '2360310311.jpg', '553009435.jpg']",1,1,1,A man is moving a gate that impedes the progress of an oncoming train.,A man is moving a gate that impedes the progress of an oncoming train.,A man is closing a gate with a train in the distance.,A man is closing a gate with a train in the distance.
241347496.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/241347496.jpg,"[' A football player wearing a Sooners uniform with the number 42 .', ' An African-American football player , wearing jersey number 12 for the University of Oklahoma , throws a football to his left .', ' A Oklahoma Sooners football player wearing his jersey number 28 .', ' A football player is in a red and white uniform Sooners ,  28 .', ' A football player in a Sooners uniform .']","[0.3535176217556, 0.35124748945236206, 0.3476167619228363, 0.34417492151260376, 0.33990219235420227]","['241347441.jpg', '241346434.jpg', '241347760.jpg', '241347803.jpg', '241347441.jpg']",0,0,0,A football player in a red and white uniform with the number 12 for the University of Oklahoma.,A football player in a red and white uniform with the number 12 for the University of Oklahoma.,A football player wearing a Sooners uniform with the number 12.,A football player wearing a Sooners uniform with the number 12.
2533414541.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/2533414541.jpg,"[' a lone blue and white race car about to cross the finish line', ' A blue rally car pulls away from the spectators watching from the side of the track .', ' A very fast looking blue race car .', ' The number ninety , blue car , is sitting on the track .', ' A broken down car during a race']","[0.31992849707603455, 0.31139764189720154, 0.3097582161426544, 0.3085586726665497, 0.30636221170425415]","['2533414541.jpg', '2165677531.jpg', '6811962907.jpg', '6811962907.jpg', '281419391.jpg']",1,1,1,A blue rally car pulls away from the spectators watching from the side of the track.,A blue rally car pulls away from the spectators watching from the side of the track.,A blue and white race car is about to cross the finish line.,A blue and white race car is about to cross the finish line.
6928014516.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/6928014516.jpg,"[' A man is riding outdoors on a tan bucking horse .', ' A cowgirl is riding a horse while chasing a brown bull .', ' Someone in a pink shirt is riding a brown horse in a rodeo .', ' A man with a blue hat and black vest is riding a tan colored bull that is kicking up dust .', ' A man is barrel racing on a brown horse .']","[0.34157443046569824, 0.3409162759780884, 0.339922159910202, 0.33642569184303284, 0.3335879445075989]","['3104831222.jpg', '851566221.jpg', '3319489465.jpg', '6960814190.jpg', '370445133.jpg']",0,0,0,A man in a blue shirt and black hat is riding a brown horse in a rodeo.,A man in a blue shirt and black hat is riding a brown horse in a rodeo.,A boy is riding a brown horse in a field.,A boy is riding a brown horse in a field.
3798552554.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/3798552554.jpg,"[' A man giving a speech in a restaurant .', ' A man waits for his dinner at a German restaurant .', ' People sitting in a well-lit restaurant .', ' Getting things ready for the crowd at the spanish food restaurant in NY .', ' This chinese restaurant is busy with people during their dinner service .']","[0.36086276173591614, 0.32391130924224854, 0.3168741464614868, 0.31661489605903625, 0.31406718492507935]","['3798552554.jpg', '249689149.jpg', '3366571152.jpg', '6961930082.jpg', '4875847698.jpg']",1,1,1,A man giving a speech in a restaurant.,A man giving a speech in a restaurant.,A man giving a speech in a restaurant.,A man giving a speech in a restaurant.
6320721815.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/6320721815.jpg,"[' A guy with a blue jean jacket is reading a book in a black and white checkered floored laundry mat .', ' One young man waits patiently while doing his laundry in a small laundromat .', ' A young adult reads a book at the laundromat as he waits for his laundry to be done .', ' A man staring while at a Laundromat .', ' A guy in a laundromat getting his things together .']","[0.4031476378440857, 0.3915040194988251, 0.38126805424690247, 0.3760625422000885, 0.3749031722545624]","['6320721815.jpg', '4743212760.jpg', '6320721815.jpg', '4825458628.jpg', '4825458628.jpg']",1,1,1,A guy with a blue jean jacket is reading a book in a black and white checkered floored laund,A guy with a blue jean jacket is reading a book in a black and white checkered floored laund,A man is reading a book in a laundromat.,A man is reading a book in a laundromat.
2600950267.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/2600950267.jpg,"[' an orchestra in a large room rehearsing', ' Orchestral group playing music .', ' an orchestra practicing their music', ' a small orchestra performing for an audience .', ' An orchestra surrounding the maestro .']","[0.3425617516040802, 0.3353661000728607, 0.3338440954685211, 0.3307364583015442, 0.3300112187862396]","['3365485645.jpg', '2889113059.jpg', '3553204471.jpg', '8067811449.jpg', '264524370.jpg']",0,0,0,An orchestra in a large room rehearsing.,An orchestra in a large room rehearsing.,A group of people playing instruments in a large room.,A group of people playing instruments in a large room.
114939325.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/114939325.jpg,"[' The girl swings .', ' A girl swings on a nice day .', ' A girl is jumping off of a swing and landing on her feet .', ' A girl swinging hard enough to get herself vertical .', ' A girl with a red shirt and long brown hair is laying across a twisted swing with sand underneath .']","[0.3474739193916321, 0.3453636169433594, 0.34437575936317444, 0.3438224196434021, 0.34349656105041504]","['2613021139.jpg', '2449518585.jpg', '2358359289.jpg', '3574244361.jpg', '3640417354.jpg']",0,0,0,A girl with a red shirt and long brown hair is laying across a twisted swing with sand underneath.,A girl with a red shirt and long brown hair is laying across a twisted swing with sand underneath.,A girl is swinging on a swing and is upside down.,A girl is swinging on a swing and is upside down.
2605373150.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/2605373150.jpg,"[' A woman with brown hair preparing food in a kitchen .', ' A young lady in a green shirt makes a dish in a black skillet on a gas stove .', ' A woman in a green shirt is cooking .', ' She is cooking food while wearing a dress .', ' A young woman wearing a flowery top is cooking in a skillet at the stove of her kitchen with some oil and a knife on the counter next to her .']","[0.3432815372943878, 0.34165799617767334, 0.3379529118537903, 0.33534514904022217, 0.33531907200813293]","['428093901.jpg', '4218698350.jpg', '4936899101.jpg', '833459429.jpg', '2605373150.jpg']",0,1,1,A woman in a flowery top is cooking in a skillet at the stove of her kitchen with some oil and,A woman in a flowery top is cooking in a skillet at the stove of her kitchen with some oil and,A woman in a green shirt is cooking.,A woman in a green shirt is cooking.
2661641497.jpg,/kaggle/input/datasets/hsankesara/flickr-image-dataset/flickr30k_images/flickr30k_images/2661641497.jpg,"[' Solider making up his bed .', ' A young woman in a pink fleece sweater uses her laptop to study in bed .', ' Students taking study time to study , read paper or daydream at the window .', ' A woman in pain in her room .', "" It 's ten after twelve according to the clock as a young woman smiles from her hospital bed .""]","[0.3181217908859253, 0.31130847334861755, 0.31121501326560974, 0.3107306957244873, 0.3096730411052704]","['3142675162.jpg', '3567504941.jpg', '2062425492.jpg', '2140332319.jpg', '4858169472.jpg']",0,0,0,A woman in a pink fleece sweater uses her laptop to study in bed.,A woman in a pink fleece sweater uses her laptop to study in bed.,"A man and a woman are sitting in a bedroom, looking out the window.","A man and a woman are sitting in a bedroom, looking out the window."
