image_name,image_path,retrieved_captions,retrieved_scores,retrieved_image_names,hit@1,hit@5,hit@10,raw_phi,answer_phi,raw_llava,answer_llava
000000356968.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000356968.jpg,"['A brown horse with blonde hair standing in an open field.', 'A brown horse walking outside in the grass', 'A brown horse walking through a leaf covered forest.', 'a horse that is walking around a field', 'A brown horse with a white mane is on the grass.']","[0.33866363763809204, 0.32356366515159607, 0.3206576704978943, 0.32060232758522034, 0.3195365071296692]","['000000356968.jpg', '000000356968.jpg', '000000227686.jpg', '000000304291.jpg', '000000356968.jpg']",1,1,1,A brown horse with a white mane is walking through a leaf covered forest.,A brown horse with a white mane is walking through a leaf covered forest.,A brown horse with blonde hair standing in an open field.,A brown horse with blonde hair standing in an open field.
000000283037.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000283037.jpg,"['Street signs, corner of Lynn and Bigelow.taken 11.01.2009 23:58.', 'There is an electronic sign next to a road sign.', 'Twilight at a city intersection with lit street signs.', 'Street signs from the corner of 8th ave. and 22 3/4 st.', 'An intersection with a street sign, traffic sign and a street light. ']","[0.36017152667045593, 0.34392374753952026, 0.34077802300453186, 0.33597272634506226, 0.3353239893913269]","['000000173183.jpg', '000000563604.jpg', '000000008762.jpg', '000000560371.jpg', '000000273617.jpg']",0,0,0,A street sign and traffic light are on the corner of a street.,A street sign and traffic light are on the corner of a street.,A car is driving down a street with a street sign and traffic light.,A car is driving down a street with a street sign and traffic light.
000000303818.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000303818.jpg,"['The cars at the intersection are waiting for the pedestrians to cross.', 'People crossing the street near a parked sightseeing bus.', 'there is a bus coming up the street next to a car', 'A curve in a city road with a bus following a car and people walking on the side.', 'Bus coming down the street from the intersection']","[0.35231420397758484, 0.3370521068572998, 0.336405485868454, 0.33311015367507935, 0.3320644795894623]","['000000287291.jpg', '000000280710.jpg', '000000147725.jpg', '000000303818.jpg', '000000165039.jpg']",0,1,1,A bus is following a car on a city street with people crossing the road.,A bus is following a car on a city street with people crossing the road.,A group of people are crossing the street in front of a bus.,A group of people are crossing the street in front of a bus.
000000060507.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000060507.jpg,"['The batter is tapping his bat on home plate.', 'The umpire, catcher, and batter as soon as the batter had swung.', 'Batter preparing to swing at pitch during major game.', 'The player approaches home plate to take his turn at bat.', 'An outfielder watching what is going on at home plate.']","[0.3396114110946655, 0.33602601289749146, 0.3333319127559662, 0.3321385979652405, 0.3284302353858948]","['000000072795.jpg', '000000281409.jpg', '000000002153.jpg', '000000507223.jpg', '000000257478.jpg']",0,0,0,A baseball player is preparing to swing at a pitch during a major game.,A baseball player is preparing to swing at a pitch during a major game.,A baseball player is swinging a bat at a ball.,A baseball player is swinging a bat at a ball.
000000245320.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000245320.jpg,"['A skateboarder behind a house on a cement pad.', 'A skateboarder careening off concrete in a park', ' a guy doing a skateboard trick along a concrete railing', 'A man riding a skateboard down a cement ramp.', 'A man riding a skateboard down a cement ramp.']","[0.35198837518692017, 0.34580671787261963, 0.34558767080307007, 0.3410703241825104, 0.3410703241825104]","['000000106912.jpg', '000000013201.jpg', '000000071877.jpg', '000000245320.jpg', '000000256868.jpg']",0,1,1,A man riding a skateboard down a cement ramp.,A man riding a skateboard down a cement ramp.,A man riding a skateboard down a cement ramp.,A man riding a skateboard down a cement ramp.
000000236592.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000236592.jpg,"['A cat is looking up at an oven.', 'The dog stares at the food inside the oven.', 'A dog watching food cook in an oven.', 'A dog eyeballing something cooking in the oven.', ""A cat looks up at the stove and is reflected in the oven's glass. ""]","[0.396003782749176, 0.39551180601119995, 0.38106366991996765, 0.3803004324436188, 0.37794631719589233]","['000000407960.jpg', '000000236592.jpg', '000000236592.jpg', '000000236592.jpg', '000000407960.jpg']",0,1,1,A cat is looking up at an oven.,A cat is looking up at an oven.,A dog is looking into an oven.,A dog is looking into an oven.
000000176857.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000176857.jpg,"['A woman sitting looking at her phone with an iron cast woman next to her.', 'A tour group is guided through a museum.', 'A group of kids playing a game with a Nintendo Wii controller.', 'A number of young people are enjoying themselves around a fountain, not far from a fire hydrant.', 'Girl trying out a game at a trade show.']","[0.2743988633155823, 0.26835715770721436, 0.25958314538002014, 0.2585134208202362, 0.25518450140953064]","['000000295713.jpg', '000000546964.jpg', '000000556000.jpg', '000000373705.jpg', '000000448076.jpg']",0,0,0,A group of people are gathered around a statue in a museum.,A group of people are gathered around a statue in a museum.,A group of people are gathered around a cat sitting on a stone.,A group of people are gathered around a cat sitting on a stone.
000000357903.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000357903.jpg,"['A pizza with broccoli and spinach topped with an egg', 'A fried egg with a runny yolk tops a mini whole wheat pizza made with melted cheese and spinach. ', 'a pancake topped with rice, spinach, and brocolli', 'Some kind of a pancake that has broccoli and sauce on it.', 'A pizza with veggies and eggs on it. ']","[0.3514631688594818, 0.3452986776828766, 0.3100021183490753, 0.2894536256790161, 0.28873956203460693]","['000000357903.jpg', '000000357903.jpg', '000000356498.jpg', '000000356498.jpg', '000000357903.jpg']",1,1,1,A fried egg with a runny yolk tops a mini whole wheat pizza made with melted che,A fried egg with a runny yolk tops a mini whole wheat pizza made with melted che,A pizza with broccoli and spinach topped with an egg.,A pizza with broccoli and spinach topped with an egg.
000000519208.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000519208.jpg,"['A man in a green shirt is standing next to an elephant. ', 'A smiling man in green next to a large elephant.', ""A man getting a kiss on the neck from an elephant's trunk"", 'A smiling man standing very close to a cute elephant.', ""A man being kiss by a baby elephant with it's trunk.""]","[0.3782620131969452, 0.35999131202697754, 0.3430157005786896, 0.33836135268211365, 0.3375011086463928]","['000000519208.jpg', '000000519208.jpg', '000000006894.jpg', '000000519208.jpg', '000000006894.jpg']",1,1,1,A man in a green shirt is standing next to an elephant.,A man in a green shirt is standing next to an elephant.,A man in a green shirt is standing next to an elephant.,A man in a green shirt is standing next to an elephant.
000000024567.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000024567.jpg,"['The hot dogs are being roasted on the camp fire.', 'Man on steps with tray of grilled hot dogs on buns. ', 'A man sitting on at table covered with hot dogs fries and drinks.', 'a man that is holding a tray of hot dogs', 'A person getting ready to take a bite of a hot dog.']","[0.3362109661102295, 0.3302484154701233, 0.30553820729255676, 0.3022931218147278, 0.3022282123565674]","['000000399296.jpg', '000000024567.jpg', '000000468505.jpg', '000000024567.jpg', '000000020992.jpg']",0,1,1,A man in a hat is sitting on a chair and holding a tray of hot dogs.,A man in a hat is sitting on a chair and holding a tray of hot dogs.,A man holding a tray of hot dogs.,A man holding a tray of hot dogs.
000000336232.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000336232.jpg,"['A busy street with cars, a motorcycle and a passenger bus', 'A bus, cars and a motorcycle driving in busy traffic on the street.', 'A street with a motorcycle, bus and cars travelling on it. ', 'A crowded city street with cars a bus and a couple riding on a motorcycle. ', 'A bus and other cars driving down a multi-laned street .']","[0.368670254945755, 0.36649245023727417, 0.3658970594406128, 0.35568782687187195, 0.3392224609851837]","['000000336232.jpg', '000000336232.jpg', '000000336232.jpg', '000000206487.jpg', '000000460347.jpg']",1,1,1,"A busy street with cars, a motorcycle and a passenger bus.","A busy street with cars, a motorcycle and a passenger bus.","A busy street with cars, a motorcycle and a passenger bus.","A busy street with cars, a motorcycle and a passenger bus."
000000565045.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000565045.jpg,"['A shower stall with bath robes hanging on the wall. ', 'Two towels are hanging on the wall beside a shower door.', 'The bathroom door has three panels of frosted glass.', ""A shower in a person's bathroom in their home."", 'An open door showing a shower with the curtain closed.']","[0.3211546540260315, 0.3193463981151581, 0.31780922412872314, 0.3072441816329956, 0.3063664734363556]","['000000565045.jpg', '000000565045.jpg', '000000266206.jpg', '000000565045.jpg', '000000357567.jpg']",1,1,1,A shower stall with bath robes hanging on the wall.,A shower stall with bath robes hanging on the wall.,A shower stall with bath robes hanging on the wall.,A shower stall with bath robes hanging on the wall.
000000161609.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000161609.jpg,"['A person in a subway station with a dog in a backpack.', 'A dog peeks out from the backpack of a man at the airport', ""Man starting to climb steps with dog's head sticking out of backpack."", 'military people getting off and on the train.', 'A bike, two dogs and a man sitting on public transportation. ']","[0.37066495418548584, 0.31376421451568604, 0.29707616567611694, 0.29006949067115784, 0.28571394085884094]","['000000161609.jpg', '000000161609.jpg', '000000161609.jpg', '000000449432.jpg', '000000432553.jpg']",1,1,1,A man is walking up some stairs with a dog in a backpack.,A man is walking up some stairs with a dog in a backpack.,A man with a dog in his backpack.,A man with a dog in his backpack.
000000205834.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000205834.jpg,"['A brown dog laying on the ground with a metal bowl in front of him.', 'a close up of a dog near a bowl', 'a white brown and black dog is by some water ', 'The brown dog is laying near a silver dog bowl.', 'A dog is laying with its water dish in front of it.']","[0.33001279830932617, 0.3207750618457794, 0.3094032108783722, 0.3050207495689392, 0.2997068166732788]","['000000205834.jpg', '000000205834.jpg', '000000331075.jpg', '000000205834.jpg', '000000205834.jpg']",1,1,1,A brown dog laying on the ground with a metal bowl in front of him.,A brown dog laying on the ground with a metal bowl in front of him.,A brown dog laying on the ground with a metal bowl in front of him.,A brown dog laying on the ground with a metal bowl in front of him.
000000015335.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000015335.jpg,"['three guys sitting at a table with two pizzas', 'A couple of guys that were eating and are now on their cell phones.', 'A couple of men and one young man eating pizza.', 'Three men laughing at some pictures from a projector.', 'Three men and one woman sit at a table eating pizza. ']","[0.32357892394065857, 0.32290753722190857, 0.3189072012901306, 0.31733399629592896, 0.3120621144771576]","['000000156076.jpg', '000000345356.jpg', '000000156076.jpg', '000000023899.jpg', '000000470924.jpg']",0,0,0,Three people sitting at a table eating pizza.,Three people sitting at a table eating pizza.,A young boy eating pizza.,A young boy eating pizza.
000000446651.jpg,/kaggle/input/datasets/saptarshim596/val2017-ms-coco/val2017/val2017/000000446651.jpg,"['Young girl with helmet on hold on tight to her father driving the motorcycle.', 'Girl holding onto Dad on the back of a motorcycle in traffic.', 'A man an a girl riding a motorcycle on a city street.', 'Two people wearing helmets while riding their motorcycles.', 'A man riding a motorcycle with a woman on the back.']","[0.36497893929481506, 0.3585624098777771, 0.33984318375587463, 0.31328123807907104, 0.3093773126602173]","['000000446651.jpg', '000000446651.jpg', '000000446651.jpg', '000000192699.jpg', '000000102411.jpg']",1,1,1,"A man and a young girl are riding a motorcycle together, with the girl holding onto the man for support.","A man and a young girl are riding a motorcycle together, with the girl holding onto the man for support.",A man and a young girl wearing helmets ride a motorcycle together.,A man and a young girl wearing helmets ride a motorcycle together.
